,Unnamed: 0,Unnamed: 0.1,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
48,48,48,29636331,2015-01-06 00:46:05,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11105,22-69 26 STREET,26 STREET,AMTRAK RAILROAD,23 AVENUE,,,ADDRESS,ASTORIA,,Precinct,Open,01/06/2015 08:46:05 AM,,01 QUEENS,QUEENS,1007655,222318,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.776856859187156,-73.91549355510796,"(40.776856859187156, -73.91549355510796)"
49,49,49,29640009,2015-01-06 00:43:05,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11234,7215 BERGEN COURT,BERGEN COURT,EAST 72 STREET,BERGEN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,01/06/2015 08:43:05 AM,01/06/2015 01:20:16 AM,18 BROOKLYN,BROOKLYN,1008951,166948,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.624875760787084,-73.91101728289186,"(40.624875760787084, -73.91101728289186)"
50,50,50,29642651,2015-01-06 00:38:53,,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11237,1051 FLUSHING AVENUE,FLUSHING AVENUE,MORGAN AVENUE,VANDERVOORT PLACE,,,ADDRESS,BROOKLYN,,Precinct,Open,01/06/2015 08:38:53 AM,,01 BROOKLYN,BROOKLYN,1003553,195801,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.704084224228744,-73.93038038442856,"(40.704084224228744, -73.93038038442856)"
51,51,51,29639513,2015-01-06 00:34:52,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019,,,,,WEST   48 STREET,11 AVENUE,INTERSECTION,NEW YORK,,Precinct,Assigned,01/06/2015 08:34:52 AM,01/06/2015 01:08:50 AM,04 MANHATTAN,MANHATTAN,985484,217851,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.764627009473415,-73.99554531987546,"(40.764627009473415, -73.99554531987546)"
52,52,52,29641103,2015-01-06 00:33:00,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11377,32-39 55 STREET,55 STREET,32 AVENUE,AMTRAK RAILROAD,,,ADDRESS,Woodside,,,Open,,,01 QUEENS,QUEENS,1010290,214217,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75461435225419,-73.90601097529041,"(40.75461435225419, -73.90601097529041)"
53,53,53,29637966,2015-01-06 00:28:37,01/06/2015 02:58:38 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11367,144-48 72 ROAD,72 ROAD,VLEIGH PLACE,147 STREET,,,ADDRESS,FLUSHING,,Precinct,Closed,01/06/2015 08:28:37 AM,01/06/2015 02:58:36 AM,08 QUEENS,QUEENS,1033925,203895,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72618189340918,-73.82077898715274,"(40.72618189340918, -73.82077898715274)"
54,54,54,29639899,2015-01-06 00:27:12,01/06/2015 12:46:57 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11434,126-19 MERRICK BOULEVARD,MERRICK BOULEVARD,126 AVENUE,SELOVER ROAD,,,ADDRESS,JAMAICA,,Precinct,Closed,01/06/2015 08:27:12 AM,01/06/2015 12:46:57 AM,12 QUEENS,QUEENS,1049134,187787,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68187089534303,-73.7660623046722,"(40.68187089534303, -73.7660623046722)"
55,55,55,29634907,2015-01-06 00:25:30,,CHALL,CHALL,Opinion for the Mayor,PUBLICSAFETY,,,,,,,,,,,,,Email Sent,01/20/2015 12:25:43 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,1-1-1052163394,,,,,,
56,56,56,29639562,2015-01-06 00:25:00,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11385,68 AVENUE,68 AVENUE,62 STREET,64 STREET,,,BLOCKFACE,Ridgewood,,,Open,,,05 QUEENS,QUEENS,1013380,196371,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70562184503385,-73.89493516798153,"(40.70562184503385, -73.89493516798153)"
57,57,57,29640930,2015-01-06 00:21:06,01/06/2015 02:48:06 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10014,455 HUDSON STREET,HUDSON STREET,MORTON STREET,BARROW STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/06/2015 08:21:06 AM,01/06/2015 02:02:24 AM,02 MANHATTAN,MANHATTAN,982394,205702,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73128095200977,-74.00669671709193,"(40.73128095200977, -74.00669671709193)"
58,58,58,29636590,2015-01-06 00:20:47,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216,1175 BEDFORD AVENUE,BEDFORD AVENUE,PUTNAM AVENUE,JEFFERSON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,01/06/2015 08:20:47 AM,01/06/2015 02:17:54 AM,03 BROOKLYN,BROOKLYN,997044,188194,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68321657803109,-73.9538706637591,"(40.68321657803109, -73.9538706637591)"
59,59,59,29636544,2015-01-06 00:19:51,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11356,13-55 125 STREET,125 STREET,13 AVENUE,14 AVENUE,,,ADDRESS,COLLEGE POINT,,,Open,01/14/2015 12:19:51 AM,,07 QUEENS,QUEENS,1027734,225669,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78597847831332,-73.84297444647657,"(40.78597847831332, -73.84297444647657)"
60,60,60,29637718,2015-01-06 00:17:37,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216,1175 BEDFORD AVENUE,BEDFORD AVENUE,PUTNAM AVENUE,JEFFERSON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,01/06/2015 08:17:37 AM,01/06/2015 02:17:44 AM,03 BROOKLYN,BROOKLYN,997044,188194,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68321657803109,-73.9538706637591,"(40.68321657803109, -73.9538706637591)"
61,61,61,29641306,2015-01-06 00:16:00,,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11103,,,,,28 AVENUE,36 STREET,INTERSECTION,Astoria,,,Open,,,01 QUEENS,QUEENS,1007490,218583,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76660569938249,-73.91610222233327,"(40.76660569938249, -73.91610222233327)"
62,62,62,29639681,2015-01-06 00:14:44,01/06/2015 01:09:52 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,855 EAST 19 STREET,EAST 19 STREET,AVENUE H,DEAD END,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/06/2015 08:14:44 AM,01/06/2015 01:09:52 AM,14 BROOKLYN,BROOKLYN,995795,168783,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.629939362412614,-73.95840721933905,"(40.629939362412614, -73.95840721933905)"
63,63,63,29638138,2015-01-06 00:12:15,,TLC,Taxi and Limousine Commission,Found Property,Electronics/Phones,,10011,9 WEST 9 STREET,WEST 9 STREET,5 AVENUE,BEND,,,ADDRESS,NEW YORK,,,Open,,,02 MANHATTAN,MANHATTAN,985205,206374,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.733125570240446,-73.99655412615343,"(40.733125570240446, -73.99655412615343)"
64,64,64,29634434,2015-01-06 00:11:09,01/06/2015 01:52:11 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,55-03 97 PLACE,97 PLACE,55 AVENUE,57 AVENUE,,,ADDRESS,CORONA,,Precinct,Closed,01/06/2015 08:11:09 AM,01/06/2015 01:52:11 AM,04 QUEENS,QUEENS,1022034,208410,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73863322855414,-73.86365475136519,"(40.73863322855414, -73.86365475136519)"
65,65,65,29642687,2015-01-06 00:10:48,01/06/2015 12:11:37 AM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Food Stamp,NYC Street Address,,,,,,,,,,,,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
66,66,66,29637537,2015-01-06 00:10:47,01/06/2015 12:44:49 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,238 EAST 14 STREET,EAST 14 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/06/2015 08:10:47 AM,01/06/2015 12:44:49 AM,03 MANHATTAN,MANHATTAN,988063,206287,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73288600629213,-73.98624181173824,"(40.73288600629213, -73.98624181173824)"
67,67,67,29639833,2015-01-06 00:10:33,01/06/2015 12:20:58 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10014,455 HUDSON STREET,HUDSON STREET,MORTON STREET,BARROW STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/06/2015 08:10:33 AM,01/06/2015 12:20:58 AM,02 MANHATTAN,MANHATTAN,982394,205702,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73128095200977,-74.00669671709193,"(40.73128095200977, -74.00669671709193)"
68,68,68,29640834,2015-01-06 00:10:15,01/06/2015 01:44:59 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11415,,,,,TALBOT STREET,83 DRIVE,INTERSECTION,KEW GARDENS,,Precinct,Closed,01/06/2015 08:10:15 AM,01/06/2015 01:44:59 AM,09 QUEENS,QUEENS,1031836,197727,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70926373106102,-73.82835941464558,"(40.70926373106102, -73.82835941464558)"
69,69,69,29641210,2015-01-06 00:09:14,01/06/2015 02:53:25 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11205,31 NORTH ELLIOT PLACE,NORTH ELLIOT PLACE,FLUSHING AVENUE,PARK AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/06/2015 08:09:14 AM,01/06/2015 02:03:27 AM,02 BROOKLYN,BROOKLYN,990503,193312,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69727134662063,-73.97744977828471,"(40.69727134662063, -73.97744977828471)"
70,70,70,29638815,2015-01-06 00:09:00,,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10469,,,,,BOSTON ROAD,BOUCK AVENUE,INTERSECTION,BRONX,,,Open,,,12 BRONX,BRONX,1025337,258094,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87498713819733,-73.85143167314146,"(40.87498713819733, -73.85143167314146)"
71,71,71,29638632,2015-01-06 00:07:00,,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,COLLEGE AVE,170 ST E,INTERSECTION,,,,Open,,,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
72,72,72,29639374,2015-01-06 00:07:00,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11372,70-06 ROOSEVELT AVENUE,ROOSEVELT AVENUE,70 STREET,BQE WESTBOUND ENTRANCE 37 AVE,,,ADDRESS,JACKSON HEIGHTS,,Precinct,Assigned,01/06/2015 08:07:00 AM,01/06/2015 02:13:49 AM,02 QUEENS,QUEENS,1013250,211238,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74642854264474,-73.89533997952648,"(40.74642854264474, -73.89533997952648)"
73,73,73,29636082,2015-01-06 00:05:59,,CHALL,CHALL,Opinion for the Mayor,PUBLICSAFETY,,,,,,,,,,,,,Email Sent,01/20/2015 12:06:45 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,1-1-1052125332,,,,,,
74,74,74,29640048,2015-01-06 00:05:52,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11206,28 MAUJER STREET,MAUJER STREET,UNION AVENUE,LORIMER STREET,,,ADDRESS,BROOKLYN,,Precinct,Assigned,01/06/2015 08:05:52 AM,01/06/2015 12:33:29 AM,01 BROOKLYN,BROOKLYN,998173,198072,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71032768242785,-73.94977958610421,"(40.71032768242785, -73.94977958610421)"
75,75,75,29634283,2015-01-06 00:04:15,,DOT,Department of Transportation,Street Condition,Pothole,,,2960,,,,,,,,,,Open,,01/06/2015 12:04:15 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
76,76,76,29639528,2015-01-06 00:04:00,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10461,,,,,BRUCKNER BOULEVARD,BUHRE AVENUE,INTERSECTION,BRONX,,,Open,,,10 BRONX,BRONX,1031836,248504,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84863288496662,-73.82799979296715,"(40.84863288496662, -73.82799979296715)"
77,77,77,29640835,2015-01-06 00:03:43,01/06/2015 01:27:31 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10001,329 WEST 35 STREET,WEST 35 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/06/2015 08:03:43 AM,01/06/2015 01:27:31 AM,04 MANHATTAN,MANHATTAN,985921,213718,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75328291027436,-73.99396879834336,"(40.75328291027436, -73.99396879834336)"
78,78,78,29642383,2015-01-06 00:03:31,01/06/2015 12:03:31 AM,DOT,Department of Transportation,Street Condition,Pothole,,,3018,,,,,,,,,,Closed,,01/06/2015 12:03:31 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
79,79,79,29642116,2015-01-06 00:03:23,01/06/2015 01:15:03 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11230,964 MCDONALD AVENUE,MCDONALD AVENUE,18 AVENUE,WEBSTER AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/06/2015 08:03:23 AM,01/06/2015 01:15:03 AM,12 BROOKLYN,BROOKLYN,990605,168941,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63037828268378,-73.97710490666387,"(40.63037828268378, -73.97710490666387)"
80,80,80,29636822,2015-01-06 00:02:50,01/06/2015 12:03:29 AM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Food Stamp,NYC Street Address,,,,,,,,,,,,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
81,81,81,29641078,2015-01-06 00:02:45,,DOT,Department of Transportation,Street Condition,Pothole,,,3022,,,,,,,,,,Open,,01/06/2015 12:02:45 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
82,82,82,29638746,2015-01-06 00:01:00,,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,34 ST E,QNS MIDTOWN TUNNEL,INTERSECTION,,,,Open,,,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
83,83,83,29641393,2015-01-06 00:00:53,01/06/2015 12:01:27 AM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Food Stamp,NYC Street Address,,,,,,,,,,,,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
84,84,84,29641530,2015-01-06 00:00:52,,CHALL,CHALL,Opinion for the Mayor,PUBLICSAFETY,,,,,,,,,,,,,Email Sent,01/20/2015 12:01:28 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,1-1-1052125311,,,,,,
85,85,85,29639449,2015-01-06 00:00:52,,CHALL,CHALL,Opinion for the Mayor,PUBLICSAFETY,,,,,,,,,,,,,Email Sent,01/20/2015 12:01:26 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,1-1-1052125296,,,,,,
86,86,86,29634318,2015-01-06 00:00:00,,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11233,985 HERKIMER STREET,HERKIMER STREET,PRESCOTT PLACE,BANCROFT PLACE,,,ADDRESS,BROOKLYN,,,Open,,01/06/2015 12:00:00 AM,03 BROOKLYN,BROOKLYN,1006242,186325,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67806852539929,-73.92071297930613,"(40.67806852539929, -73.92071297930613)"
87,87,87,29635037,2015-01-06 00:00:00,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,120 EAST 19 STREET,EAST 19 STREET,ALBEMARLE ROAD,BEVERLY ROAD,,,ADDRESS,BROOKLYN,,,Open,,01/06/2015 12:00:00 AM,14 BROOKLYN,BROOKLYN,994919,174794,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64643937078732,-73.96155364982612,"(40.64643937078732, -73.96155364982612)"
88,88,88,29635488,2015-01-06 00:00:00,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11210,3103 FOSTER AVENUE,FOSTER AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,,,ADDRESS,BROOKLYN,,,Open,,01/06/2015 12:00:00 AM,17 BROOKLYN,BROOKLYN,998848,171965,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63866877017848,-73.94740139848233,"(40.63866877017848, -73.94740139848233)"
89,89,89,29635092,2015-01-06 00:00:00,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10462,2100 EAST TREMONT AVENUE,EAST TREMONT AVENUE,DOGWOOD DRIVE,ELM DRIVE,,,ADDRESS,BRONX,,,Open,,01/06/2015 12:00:00 AM,09 BRONX,BRONX,1023639,246062,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84197069236045,-73.85764224146176,"(40.84197069236045, -73.85764224146176)"
90,90,90,29636128,2015-01-06 00:00:00,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11214,2044 CROPSEY AVENUE,CROPSEY AVENUE,BAY 25 STREET,BAY 26 STREET,,,ADDRESS,BROOKLYN,,,Open,,01/06/2015 12:00:00 AM,11 BROOKLYN,BROOKLYN,983782,157659,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.599413792468944,-74.00168527686257,"(40.599413792468944, -74.00168527686257)"
91,91,91,29637280,2015-01-06 00:00:00,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11103,30-36 STEINWAY STREET,STEINWAY STREET,30 AVENUE,31 AVENUE,,,ADDRESS,Astoria,,,Open,,01/06/2015 12:00:00 AM,01 QUEENS,QUEENS,1007562,217219,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7628616837451,-73.91584702873138,"(40.7628616837451, -73.91584702873138)"
92,92,92,29635174,2015-01-06 00:00:00,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10452,1499 GRAND CONCOURSE,GRAND CONCOURSE,EAST 171 STREET,EAST 172 STREET,,,ADDRESS,BRONX,,,Open,,01/06/2015 12:00:00 AM,04 BRONX,BRONX,1008400,245651,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84089744288062,-73.9127197070191,"(40.84089744288062, -73.9127197070191)"
93,93,93,29638220,2015-01-06 00:00:00,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10461,1613 OVERING STREET,OVERING STREET,ST RAYMONDS AVENUE,MACLAY AVENUE,,,ADDRESS,BRONX,,,Open,,01/06/2015 12:00:00 AM,10 BRONX,BRONX,1026485,246116,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.842105753069255,-73.84735605029384,"(40.842105753069255, -73.84735605029384)"
94,94,94,29637307,2015-01-06 00:00:00,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10010,202 EAST 21 STREET,EAST 21 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,,Open,,01/06/2015 12:00:00 AM,06 MANHATTAN,MANHATTAN,988762,207926,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.737384328147535,-73.9837185584909,"(40.737384328147535, -73.9837185584909)"
